cond_x,cond_y,activator_x,activator_y,family_x,family_y,n_subpairs,n_acids_hetero,n_acids_nonarom,diff_enumeration_order,group,diff_oriented,is_target
C61,C68,PyAOP,EDC-HCl,other,carbodiimide,568,21,32,0.06203629378722603,background,,False
C61,C69,PyAOP,EDC-HCl,other,carbodiimide,561,21,32,0.035429136333139655,background,,False
C61,C7,PyAOP,HDMC,other,other,553,21,32,-0.05150041783572191,background,,False
C61,C70,PyAOP,DCC,other,carbodiimide,562,21,32,0.11339373271352432,background,,False
C61,C71,PyAOP,DCC,other,carbodiimide,565,21,32,0.04342669172265326,background,,False
C61,C72,PyAOP,IBCF,other,other,542,21,32,-0.023536693527421215,background,,False
C61,C73,PyAOP,DCC,other,carbodiimide,546,21,32,0.027097278089957322,background,,False
C61,C74,PyAOP,EDC-HCl,other,carbodiimide,567,21,32,-0.05122613840240402,background,,False
C61,C76,PyAOP,TCFH,other,haloformamidinium,566,21,32,0.014555704893019161,background,,False
C61,C77,PyAOP,DCC,other,carbodiimide,569,21,32,0.011602849211591215,background,,False
C61,C78,PyAOP,DCC,other,carbodiimide,567,21,32,-0.08092562431858183,background,,False
C61,C79,PyAOP,DCC,other,carbodiimide,565,21,32,-0.007059085630057731,background,,False
C61,C8,PyAOP,TCTU,other,other,549,21,32,-0.03920997933290035,background,,False
C61,C80,PyAOP,DCC,other,carbodiimide,555,21,32,-0.04079674456153586,background,,False
C61,C81,PyAOP,DCC,other,carbodiimide,536,20,31,-0.020719115605089114,background,,False
C61,C82,PyAOP,DCC,other,carbodiimide,560,21,32,0.027843643013990227,background,,False
C61,C83,PyAOP,DIC,other,carbodiimide,560,21,31,-0.06098438307118624,background,,False
C61,C84,PyAOP,DIC,other,carbodiimide,568,21,32,-0.0052381741364671205,background,,False
C61,C85,PyAOP,DIC,other,carbodiimide,566,21,32,-0.02445907257325909,background,,False
C61,C86,PyAOP,DIC,other,carbodiimide,570,21,32,-0.02852329037639923,background,,False
C61,C87,PyAOP,EDC-HCl,other,carbodiimide,567,21,32,0.05240269280928539,background,,False
C61,C88,PyAOP,EDC-HCl,other,carbodiimide,556,21,32,-0.06343920983687928,background,,False
C61,C89,PyAOP,EDC-HCl,other,carbodiimide,547,20,32,-0.0237386675130377,background,,False
C61,C9,PyAOP,TDBTU,other,other,537,21,31,-0.004483889123047154,background,,False
C61,C90,PyAOP,EDC-HCl,other,carbodiimide,563,21,32,-0.025689648134224315,background,,False
C61,C91,PyAOP,EDC-HCl,other,carbodiimide,565,21,32,-0.03351476150241442,background,,False
C61,C92,PyAOP,HATU,other,other,570,21,32,0.02562115937340992,background,,False
C61,C93,PyAOP,TPTU,other,other,564,21,32,0.03332046252663249,background,,False
C61,C94,PyAOP,HBPYU,other,other,570,21,31,0.03916697090843385,background,,False
C61,C95,PyAOP,IIDQ,other,quinoline,568,21,31,-0.07930867162494154,background,,False
C61,C96,PyAOP,TOTU,other,other,540,21,32,-0.018212869048178315,background,,False
C62,C63,TFFH,CDI,haloformamidinium,other,560,21,32,0.06600680770563079,background,,False
C62,C64,TFFH,CDMT,haloformamidinium,other,551,21,32,-0.11674613258019256,background,,False
C62,C65,TFFH,CIP,haloformamidinium,other,526,21,31,0.03113134508707674,background,,False
C62,C66,TFFH,DIC,haloformamidinium,carbodiimide,566,21,32,-0.07405392516702364,background,,False
C62,C67,TFFH,EDC-HCl,haloformamidinium,carbodiimide,565,21,32,0.029706629659999373,background,,False
C62,C68,TFFH,EDC-HCl,haloformamidinium,carbodiimide,568,21,32,0.06782983665539805,background,,False
C62,C69,TFFH,EDC-HCl,haloformamidinium,carbodiimide,562,21,32,0.027047106296046702,background,,False
C62,C7,TFFH,HDMC,haloformamidinium,other,552,21,32,-0.05571724608075301,background,,False
C62,C70,TFFH,DCC,haloformamidinium,carbodiimide,563,21,32,0.11581866086349173,background,,False
C62,C71,TFFH,DCC,haloformamidinium,carbodiimide,564,21,32,0.04358168311050761,background,,False
C62,C72,TFFH,IBCF,haloformamidinium,other,544,21,32,-0.009217969420700071,background,,False
C62,C73,TFFH,DCC,haloformamidinium,carbodiimide,545,21,32,0.029524271987328266,background,,False
C62,C74,TFFH,EDC-HCl,haloformamidinium,carbodiimide,566,21,32,-0.050388615840948725,background,,False
C62,C76,TFFH,TCFH,haloformamidinium,haloformamidinium,566,21,32,0.011712089097891596,background,,False
C62,C77,TFFH,DCC,haloformamidinium,carbodiimide,568,21,32,0.01499960657141039,background,,False
C62,C78,TFFH,DCC,haloformamidinium,carbodiimide,566,21,32,-0.0936291469256727,background,,False
C62,C79,TFFH,DCC,haloformamidinium,carbodiimide,565,21,32,-0.009843750921401162,background,,False
C62,C8,TFFH,TCTU,haloformamidinium,other,548,21,32,-0.044087536655974535,background,,False
C62,C80,TFFH,DCC,haloformamidinium,carbodiimide,553,21,32,-0.05714933860087967,background,,False
C62,C81,TFFH,DCC,haloformamidinium,carbodiimide,534,20,31,-0.044982918090456236,background,,False
C62,C82,TFFH,DCC,haloformamidinium,carbodiimide,558,21,32,0.0234691883710791,background,,False
C62,C83,TFFH,DIC,haloformamidinium,carbodiimide,559,21,31,-0.057112293732269614,background,,False
C62,C84,TFFH,DIC,haloformamidinium,carbodiimide,567,21,32,-0.004132657428255415,background,,False
C62,C85,TFFH,DIC,haloformamidinium,carbodiimide,566,21,32,-0.022045227048517413,background,,False
C62,C86,TFFH,DIC,haloformamidinium,carbodiimide,568,21,32,-0.030116830129969907,background,,False
C62,C87,TFFH,EDC-HCl,haloformamidinium,carbodiimide,566,21,32,0.047116299102350365,background,,False
C62,C88,TFFH,EDC-HCl,haloformamidinium,carbodiimide,555,21,32,-0.06948561811261994,background,,False
C62,C89,TFFH,EDC-HCl,haloformamidinium,carbodiimide,546,20,32,-0.022935293707928406,background,,False
C62,C9,TFFH,TDBTU,haloformamidinium,other,534,21,31,0.0003940206485836262,background,,False
C62,C90,TFFH,EDC-HCl,haloformamidinium,carbodiimide,561,21,32,-0.025685566805956905,background,,False
C62,C91,TFFH,EDC-HCl,haloformamidinium,carbodiimide,564,21,32,-0.03618766014344671,background,,False
C62,C92,TFFH,HATU,haloformamidinium,other,569,21,32,0.025295509517528403,background,,False
C62,C93,TFFH,TPTU,haloformamidinium,other,563,21,32,0.03191140912279,background,,False
C62,C94,TFFH,HBPYU,haloformamidinium,other,569,21,31,0.01651177333719514,background,,False
C62,C95,TFFH,IIDQ,haloformamidinium,quinoline,567,21,31,-0.09676729639355504,target,0.09676729639355504,True
C62,C96,TFFH,TOTU,haloformamidinium,other,540,21,32,-0.025055447953271054,background,,False
C63,C64,CDI,CDMT,other,other,546,21,32,-0.1731434981821391,background,,False
C63,C65,CDI,CIP,other,other,518,21,31,-0.026928352921940138,background,,False
C63,C66,CDI,DIC,other,carbodiimide,560,21,32,-0.14179541852481614,background,,False
C63,C67,CDI,EDC-HCl,other,carbodiimide,558,21,32,-0.04047855285067052,background,,False
C63,C68,CDI,EDC-HCl,other,carbodiimide,561,21,32,-0.007870492038678747,background,,False
C63,C69,CDI,EDC-HCl,other,carbodiimide,557,21,32,-0.03779857227488341,background,,False
C63,C7,CDI,HDMC,other,other,546,21,32,-0.120318646533768,background,,False
C63,C70,CDI,DCC,other,carbodiimide,555,21,32,0.049828208913055116,background,,False
C63,C71,CDI,DCC,other,carbodiimide,557,21,32,-0.024791681744687294,background,,False
C63,C72,CDI,IBCF,other,other,536,21,32,-0.07240044719074852,background,,False
C63,C73,CDI,DCC,other,carbodiimide,540,21,32,-0.04037342056650293,background,,False
C63,C74,CDI,EDC-HCl,other,carbodiimide,561,21,32,-0.11581088543479862,background,,False
C63,C76,CDI,TCFH,other,haloformamidinium,560,21,32,-0.049326111298286804,background,,False
C63,C77,CDI,DCC,other,carbodiimide,562,21,32,-0.0479238542035105,background,,False
C63,C78,CDI,DCC,other,carbodiimide,560,21,32,-0.15129655575762402,background,,False
C63,C79,CDI,DCC,other,carbodiimide,558,21,32,-0.07448086691709449,background,,False
C63,C8,CDI,TCTU,other,other,542,21,32,-0.10798713613353733,background,,False
C63,C80,CDI,DCC,other,carbodiimide,546,21,32,-0.12176561249717952,background,,False
C63,C81,CDI,DCC,other,carbodiimide,528,20,31,-0.09185106879899513,background,,False
C63,C82,CDI,DCC,other,carbodiimide,552,21,32,-0.03849860292663435,background,,False
C63,C83,CDI,DIC,other,carbodiimide,553,21,31,-0.12057068018977829,background,,False
C63,C84,CDI,DIC,other,carbodiimide,561,21,32,-0.0724389147585448,background,,False
C63,C85,CDI,DIC,other,carbodiimide,559,21,32,-0.09230349785547143,background,,False
C63,C86,CDI,DIC,other,carbodiimide,562,21,32,-0.09734101651654947,background,,False
C63,C87,CDI,EDC-HCl,other,carbodiimide,561,21,32,-0.010882348311053214,background,,False
C63,C88,CDI,EDC-HCl,other,carbodiimide,549,21,32,-0.1316196312023336,background,,False
C63,C89,CDI,EDC-HCl,other,carbodiimide,540,20,32,-0.08601495369964335,background,,False
C63,C9,CDI,TDBTU,other,other,529,21,31,-0.051037608075516855,background,,False
C63,C90,CDI,EDC-HCl,other,carbodiimide,555,21,32,-0.09224989801896893,background,,False
C63,C91,CDI,EDC-HCl,other,carbodiimide,558,21,32,-0.1008295434830424,background,,False
C63,C92,CDI,HATU,other,other,563,21,32,-0.03405180055986063,background,,False
C63,C93,CDI,TPTU,other,other,559,21,32,-0.03360272342680895,background,,False
C63,C94,CDI,HBPYU,other,other,563,21,31,-0.030051654401484933,background,,False
C63,C95,CDI,IIDQ,other,quinoline,561,21,31,-0.14482936031923582,background,,False
C63,C96,CDI,TOTU,other,other,533,21,32,-0.0854158126106076,background,,False
C64,C65,CDMT,CIP,other,other,511,21,31,0.14726582944781794,background,,False
C64,C66,CDMT,DIC,other,carbodiimide,552,21,32,0.03897557975941682,background,,False
C64,C67,CDMT,EDC-HCl,other,carbodiimide,549,21,32,0.1300570775310443,background,,False
C64,C68,CDMT,EDC-HCl,other,carbodiimide,552,21,32,0.17125571524571248,background,,False
C64,C69,CDMT,EDC-HCl,other,carbodiimide,546,21,32,0.14189677600533057,background,,False
C64,C7,CDMT,HDMC,other,other,538,21,32,0.04788698338589734,background,,False
C64,C70,CDMT,DCC,other,carbodiimide,546,21,32,0.22799605409342466,background,,False
C64,C71,CDMT,DCC,other,carbodiimide,550,21,32,0.13691699851712272,background,,False
C64,C72,CDMT,IBCF,other,other,527,21,32,0.09282749087508058,background,,False
C64,C73,CDMT,DCC,other,carbodiimide,531,21,32,0.13529874207991868,background,,False
C64,C74,CDMT,EDC-HCl,other,carbodiimide,552,21,32,0.048393661351925674,background,,False
C64,C76,CDMT,TCFH,other,haloformamidinium,550,21,32,0.13623899083948987,background,,False
C64,C77,CDMT,DCC,other,carbodiimide,554,21,32,0.13123395636442245,background,,False
C64,C78,CDMT,DCC,other,carbodiimide,551,21,32,0.016551428653820484,background,,False
C64,C79,CDMT,DCC,other,carbodiimide,549,21,32,0.09302147145987685,background,,False
C64,C8,CDMT,TCTU,other,other,534,21,32,0.05815195762974354,background,,False
C64,C80,CDMT,DCC,other,carbodiimide,540,21,32,0.057138993620965736,background,,False
C64,C81,CDMT,DCC,other,carbodiimide,520,20,31,0.06462400233646812,background,,False
C64,C82,CDMT,DCC,other,carbodiimide,543,21,32,0.13977449510820497,background,,False
C64,C83,CDMT,DIC,other,carbodiimide,545,21,31,0.045394704552499325,background,,False
C64,C84,CDMT,DIC,other,carbodiimide,552,21,32,0.10309862551474053,background,,False
C64,C85,CDMT,DIC,other,carbodiimide,550,21,32,0.08213289172590912,background,,False
C64,C86,CDMT,DIC,other,carbodiimide,553,21,32,0.08063310919315968,background,,False
C64,C87,CDMT,EDC-HCl,other,carbodiimide,554,21,32,0.15910673849680862,background,,False
C64,C88,CDMT,EDC-HCl,other,carbodiimide,542,21,32,0.045880252666935184,background,,False
C64,C89,CDMT,EDC-HCl,other,carbodiimide,531,20,32,0.08440310095686981,background,,False
C64,C9,CDMT,TDBTU,other,other,520,21,31,0.07660511622369591,background,,False
C64,C90,CDMT,EDC-HCl,other,carbodiimide,546,21,32,0.06984671658756589,background,,False
C64,C91,CDMT,EDC-HCl,other,carbodiimide,549,21,32,0.07235462506382004,background,,False
C64,C92,CDMT,HATU,other,other,554,21,32,0.14324415893551876,background,,False
C64,C93,CDMT,TPTU,other,other,548,21,32,0.12883112516500034,background,,False
C64,C94,CDMT,HBPYU,other,other,554,21,31,0.13764434341545326,background,,False
C64,C95,CDMT,IIDQ,other,quinoline,552,21,31,0.022180805521633457,background,,False
C64,C96,CDMT,TOTU,other,other,528,21,32,0.0893063225544905,background,,False
C65,C66,CIP,DIC,other,carbodiimide,525,21,31,-0.10016456814075664,background,,False
C65,C67,CIP,EDC-HCl,other,carbodiimide,522,21,31,0.000755416916144086,background,,False
C65,C68,CIP,EDC-HCl,other,carbodiimide,527,21,31,0.020353254764183287,background,,False
C65,C69,CIP,EDC-HCl,other,carbodiimide,519,21,31,-0.02355306591308233,background,,False
C65,C7,CIP,HDMC,other,other,511,21,31,-0.08660884249860445,background,,False
C65,C70,CIP,DCC,other,carbodiimide,520,21,31,0.08537920134017213,background,,False
C65,C71,CIP,DCC,other,carbodiimide,523,21,31,0.010678475662747683,background,,False
C65,C72,CIP,IBCF,other,other,504,21,31,-0.042168310874615866,background,,False
C65,C73,CIP,DCC,other,carbodiimide,513,21,31,-0.021865307997072717,background,,False
C65,C74,CIP,EDC-HCl,other,carbodiimide,524,21,31,-0.079613285057413,background,,False
C65,C76,CIP,TCFH,other,haloformamidinium,524,21,31,-0.016791395520134467,background,,False
C65,C77,CIP,DCC,other,carbodiimide,526,21,31,-0.025510158258009816,background,,False
C65,C78,CIP,DCC,other,carbodiimide,525,21,31,-0.11317051740172551,background,,False
C65,C79,CIP,DCC,other,carbodiimide,523,21,31,-0.03461414946382413,background,,False
C65,C8,CIP,TCTU,other,other,511,21,31,-0.07612864735914832,background,,False
C65,C80,CIP,DCC,other,carbodiimide,512,21,31,-0.08150661563918454,background,,False
C65,C81,CIP,DCC,other,carbodiimide,508,20,30,-0.06309738329646208,background,,False
C65,C82,CIP,DCC,other,carbodiimide,525,21,31,-0.01645400046421068,background,,False
C65,C83,CIP,DIC,other,carbodiimide,520,21,31,-0.09778515421063816,background,,False
C65,C84,CIP,DIC,other,carbodiimide,526,21,31,-0.03962032968305912,background,,False
C65,C85,CIP,DIC,other,carbodiimide,524,21,31,-0.05631374339616704,background,,False
C65,C86,CIP,DIC,other,carbodiimide,526,21,31,-0.06342045056277157,background,,False
C65,C87,CIP,EDC-HCl,other,carbodiimide,524,21,31,0.017389440573199424,background,,False
C65,C88,CIP,EDC-HCl,other,carbodiimide,514,21,31,-0.09148629267815672,background,,False
C65,C89,CIP,EDC-HCl,other,carbodiimide,509,20,31,-0.04843112128484789,background,,False
C65,C9,CIP,TDBTU,other,other,500,21,31,-0.04423499466409514,background,,False
C65,C90,CIP,EDC-HCl,other,carbodiimide,526,21,31,-0.05393952570164334,background,,False
C65,C91,CIP,EDC-HCl,other,carbodiimide,525,21,31,-0.06158172802041645,background,,False
C65,C92,CIP,HATU,other,other,527,21,31,0.002995258413684934,background,,False
C65,C93,CIP,TPTU,other,other,521,21,31,-0.011275692695475459,background,,False
C65,C94,CIP,HBPYU,other,other,527,21,30,-0.0031767320468960997,background,,False
C65,C95,CIP,IIDQ,other,quinoline,525,21,30,-0.1262921088594991,background,,False
C65,C96,CIP,TOTU,other,other,499,21,31,-0.049449097847201216,background,,False
C66,C67,DIC,EDC-HCl,carbodiimide,carbodiimide,565,21,32,0.10100754356013161,background,,False
C66,C68,DIC,EDC-HCl,carbodiimide,carbodiimide,568,21,32,0.1393692691479847,background,,False
C66,C69,DIC,EDC-HCl,carbodiimide,carbodiimide,561,21,32,0.1100029386031176,background,,False
C66,C7,DIC,HDMC,carbodiimide,other,552,21,32,0.014656410741240633,background,,False
C66,C70,DIC,DCC,carbodiimide,carbodiimide,562,21,32,0.18226729665885338,background,,False
C66,C71,DIC,DCC,carbodiimide,carbodiimide,563,21,32,0.11412555104038728,background,,False
C66,C72,DIC,IBCF,carbodiimide,other,542,21,32,0.04607159196617755,background,,False
C66,C73,DIC,DCC,carbodiimide,carbodiimide,545,21,32,0.10011215470528781,background,,False
C66,C74,DIC,EDC-HCl,carbodiimide,carbodiimide,566,21,32,0.02625873583856238,background,,False
C66,C76,DIC,TCFH,carbodiimide,haloformamidinium,566,21,32,0.09320666290194535,background,,False
C66,C77,DIC,DCC,carbodiimide,carbodiimide,568,21,32,0.0912651435190498,background,,False
C66,C78,DIC,DCC,carbodiimide,carbodiimide,566,21,32,-0.01238255565394044,background,,False
C66,C79,DIC,DCC,carbodiimide,carbodiimide,564,21,32,0.06379897390525606,background,,False
C66,C8,DIC,TCTU,carbodiimide,other,550,21,32,0.029122623466390427,background,,False
C66,C80,DIC,DCC,carbodiimide,carbodiimide,553,21,32,0.006373867348194843,background,,False
C66,C81,DIC,DCC,carbodiimide,carbodiimide,535,20,31,0.051289107508522266,background,,False
C66,C82,DIC,DCC,carbodiimide,carbodiimide,558,21,32,0.10285485188308752,background,,False
C66,C83,DIC,DIC,carbodiimide,carbodiimide,560,21,31,0.00268854555137241,background,,False
C66,C84,DIC,DIC,carbodiimide,carbodiimide,567,21,32,0.06955000588997096,background,,False
C66,C85,DIC,DIC,carbodiimide,carbodiimide,565,21,32,0.054269323391548455,background,,False
C66,C86,DIC,DIC,carbodiimide,carbodiimide,568,21,32,0.04522192286989131,background,,False
C66,C87,DIC,EDC-HCl,carbodiimide,carbodiimide,566,21,32,0.1309433769017806,background,,False
C66,C88,DIC,EDC-HCl,carbodiimide,carbodiimide,556,21,32,0.00988936419349903,background,,False
C66,C89,DIC,EDC-HCl,carbodiimide,carbodiimide,546,20,32,0.06009473192337247,background,,False
C66,C9,DIC,TDBTU,carbodiimide,other,535,21,31,0.047643146968702976,background,,False
C66,C90,DIC,EDC-HCl,carbodiimide,carbodiimide,561,21,32,0.04352104306461957,background,,False
C66,C91,DIC,EDC-HCl,carbodiimide,carbodiimide,564,21,32,0.03987298021378572,background,,False
C66,C92,DIC,HATU,carbodiimide,other,569,21,32,0.10485415698949951,background,,False
C66,C93,DIC,TPTU,carbodiimide,other,563,21,32,0.10415552187886701,background,,False
C66,C94,DIC,HBPYU,carbodiimide,other,569,21,31,0.11103976790480494,background,,False
C66,C95,DIC,IIDQ,carbodiimide,quinoline,567,21,31,-0.008237939923564669,target,0.008237939923564669,True
C66,C96,DIC,TOTU,carbodiimide,other,539,21,32,0.0420531303413334,background,,False
C67,C68,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,567,21,32,0.03664118453083027,background,,False
C67,C69,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,560,21,32,0.008092048748070207,background,,False
C67,C7,EDC-HCl,HDMC,carbodiimide,other,551,21,32,-0.07768613576983874,background,,False
C67,C70,EDC-HCl,DCC,carbodiimide,carbodiimide,560,21,32,0.08495473726187897,background,,False
C67,C71,EDC-HCl,DCC,carbodiimide,carbodiimide,562,21,32,0.018824286179310548,background,,False
C67,C72,EDC-HCl,IBCF,carbodiimide,other,540,21,32,-0.039225142514075884,background,,False
C67,C73,EDC-HCl,DCC,carbodiimide,carbodiimide,543,21,32,0.0004374486052853427,background,,False
C67,C74,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,564,21,32,-0.07318855856566303,background,,False
C67,C76,EDC-HCl,TCFH,carbodiimide,haloformamidinium,564,21,32,-0.01022132827497485,background,,False
C67,C77,EDC-HCl,DCC,carbodiimide,carbodiimide,566,21,32,-0.01241669561584724,background,,False
C67,C78,EDC-HCl,DCC,carbodiimide,carbodiimide,564,21,32,-0.11303355124627461,background,,False
